country,vaccine,year,immunization_coverage
pse,bcg,2017,99.0
pse,dtp1,1993,97.0
pse,dtp1,1994,98.0
pse,dtp1,1995,99.0
pse,dtp1,1996,98.0
pse,dtp1,1997,98.0
pse,dtp1,1998,99.0
pse,dtp1,1999,96.0
pse,dtp1,2000,95.0
pse,dtp1,2001,97.0
pse,dtp1,2002,99.0
pse,dtp1,2003,99.0
pse,dtp1,2004,99.0
pse,dtp1,2005,99.0
pse,dtp1,2006,99.0
pse,dtp1,2007,99.0
pse,dtp1,2008,99.0
pse,dtp1,2009,99.0
pse,dtp1,2010,99.0
pse,dtp1,2011,99.0
pse,dtp1,2012,98.0
pse,dtp1,2013,99.0
pse,dtp1,2014,99.0
pse,dtp1,2015,99.0
pse,dtp1,2016,99.0
pse,dtp1,2017,99.0
pse,dtp3,1993,94.0
pse,dtp3,1994,98.0
pse,dtp3,1995,99.0
pse,dtp3,1996,97.0
pse,dtp3,1997,96.0
pse,dtp3,1998,98.0
pse,dtp3,1999,89.0
pse,dtp3,2000,93.0
pse,dtp3,2001,97.0
pse,dtp3,2002,97.0
pse,dtp3,2003,98.0
pse,dtp3,2004,96.0
pse,dtp3,2005,96.0
pse,dtp3,2006,96.0
pse,dtp3,2007,99.0
pse,dtp3,2008,96.0
pse,dtp3,2009,97.0
pse,dtp3,2010,99.0
pse,dtp3,2011,99.0
pse,dtp3,2012,97.0
pse,dtp3,2013,99.0
pse,dtp3,2014,99.0
pse,dtp3,2015,99.0
pse,dtp3,2016,99.0
pse,dtp3,2017,99.0
qat,bcg,1980,4.0
qat,bcg,1981,28.0
qat,bcg,1982,44.0
qat,bcg,1983,69.0
qat,bcg,1984,73.0
qat,bcg,1985,76.0
qat,bcg,1986,84.0
qat,bcg,1987,85.0
qat,bcg,1988,85.0
qat,bcg,1989,79.0
qat,bcg,1990,97.0
qat,bcg,1991,98.0
qat,bcg,1992,99.0
qat,bcg,1993,99.0
qat,bcg,1994,96.0
qat,bcg,1995,96.0
qat,bcg,1996,98.0
qat,bcg,1997,99.0
qat,bcg,1998,99.0
qat,bcg,1999,99.0
qat,bcg,2000,99.0
qat,bcg,2001,99.0
qat,bcg,2002,99.0
qat,bcg,2003,99.0
qat,bcg,2004,99.0
qat,bcg,2005,99.0
qat,bcg,2006,99.0
qat,bcg,2007,96.0
qat,bcg,2008,97.0
qat,bcg,2009,98.0
qat,bcg,2010,99.0
qat,bcg,2011,97.0
qat,bcg,2012,97.0
qat,bcg,2013,98.0
qat,bcg,2014,90.0
qat,bcg,2015,97.0
qat,bcg,2016,97.0
qat,bcg,2017,99.0
qat,dtp1,1980,82.0
qat,dtp1,1981,68.0
qat,dtp1,1982,62.0
qat,dtp1,1983,73.0
qat,dtp1,1984,82.0
qat,dtp1,1985,88.0
qat,dtp1,1986,89.0
qat,dtp1,1987,89.0
qat,dtp1,1988,87.0
qat,dtp1,1989,93.0
qat,dtp1,1990,94.0
qat,dtp1,1991,95.0
qat,dtp1,1992,96.0
qat,dtp1,1993,96.0
qat,dtp1,1994,97.0
qat,dtp1,1995,97.0
qat,dtp1,1996,97.0
qat,dtp1,1997,97.0
qat,dtp1,1998,95.0
qat,dtp1,1999,94.0
qat,dtp1,2000,92.0
qat,dtp1,2001,95.0
qat,dtp1,2002,96.0
qat,dtp1,2003,96.0
qat,dtp1,2004,99.0
qat,dtp1,2005,99.0
qat,dtp1,2006,99.0
qat,dtp1,2007,96.0
qat,dtp1,2008,97.0
qat,dtp1,2009,99.0
qat,dtp1,2010,98.0
qat,dtp1,2011,94.0
qat,dtp1,2012,95.0
qat,dtp1,2013,99.0
qat,dtp1,2014,99.0
qat,dtp1,2015,99.0
qat,dtp1,2016,99.0
qat,dtp1,2017,98.0
qat,dtp3,1980,61.0
qat,dtp3,1981,43.0
qat,dtp3,1982,37.0
qat,dtp3,1983,49.0
qat,dtp3,1984,60.0
qat,dtp3,1985,71.0
qat,dtp3,1986,72.0
qat,dtp3,1987,72.0
qat,dtp3,1988,69.0
qat,dtp3,1989,81.0
qat,dtp3,1990,82.0
qat,dtp3,1991,86.0
qat,dtp3,1992,88.0
qat,dtp3,1993,90.0
qat,dtp3,1994,91.0
qat,dtp3,1995,92.0
qat,dtp3,1996,92.0
qat,dtp3,1997,92.0
qat,dtp3,1998,94.0
qat,dtp3,1999,92.0
qat,dtp3,2000,80.0
qat,dtp3,2001,93.0
qat,dtp3,2002,96.0
qat,dtp3,2003,92.0
qat,dtp3,2004,96.0
qat,dtp3,2005,97.0
qat,dtp3,2006,96.0
qat,dtp3,2007,94.0
qat,dtp3,2008,97.0
qat,dtp3,2009,99.0
qat,dtp3,2010,97.0
qat,dtp3,2011,93.0
qat,dtp3,2012,92.0
qat,dtp3,2013,97.0
qat,dtp3,2014,89.0
qat,dtp3,2015,99.0
qat,dtp3,2016,98.0
qat,dtp3,2017,97.0
rou,bcg,1986,93.0
rou,bcg,1987,95.0
rou,bcg,1988,93.0
rou,bcg,1989,90.0
rou,bcg,1990,90.0
rou,bcg,1991,99.0
rou,bcg,1992,99.0
rou,bcg,1993,99.0
rou,bcg,1994,99.0
rou,bcg,1995,99.0
rou,bcg,1996,99.0
rou,bcg,1997,99.0
rou,bcg,1998,99.0
rou,bcg,1999,99.0
rou,bcg,2000,99.0
rou,bcg,2001,99.0
rou,bcg,2002,99.0
rou,bcg,2003,99.0
rou,bcg,2004,99.0
rou,bcg,2005,98.0
rou,bcg,2006,99.0
rou,bcg,2007,99.0
rou,bcg,2008,99.0
rou,bcg,2009,99.0
rou,bcg,2010,99.0
rou,bcg,2011,99.0
rou,bcg,2012,99.0
rou,bcg,2013,98.0
rou,bcg,2014,98.0
rou,bcg,2015,98.0
rou,bcg,2016,84.0
rou,bcg,2017,97.0
rou,dtp1,1985,98.0
rou,dtp1,1986,96.0
rou,dtp1,1987,97.0
rou,dtp1,1988,98.0
rou,dtp1,1989,98.0
rou,dtp1,1990,98.0
rou,dtp1,1991,98.0
rou,dtp1,1992,98.0
rou,dtp1,1993,97.0
rou,dtp1,1994,98.0
rou,dtp1,1995,98.0
rou,dtp1,1996,98.0
rou,dtp1,1997,99.0
rou,dtp1,1998,99.0
rou,dtp1,1999,99.0
rou,dtp1,2000,99.0
rou,dtp1,2001,99.0
rou,dtp1,2002,99.0
rou,dtp1,2003,99.0
rou,dtp1,2004,99.0
rou,dtp1,2005,99.0
rou,dtp1,2006,99.0
rou,dtp1,2007,98.0
rou,dtp1,2008,98.0
rou,dtp1,2009,98.0
rou,dtp1,2010,98.0
rou,dtp1,2011,96.0
rou,dtp1,2012,97.0
rou,dtp1,2013,97.0
rou,dtp1,2014,98.0
rou,dtp1,2015,96.0
rou,dtp1,2016,96.0
rou,dtp1,2017,93.0
rou,dtp3,1985,95.0
rou,dtp3,1986,89.0
rou,dtp3,1987,92.0
rou,dtp3,1988,96.0
rou,dtp3,1989,96.0
rou,dtp3,1990,96.0
rou,dtp3,1991,98.0
rou,dtp3,1992,98.0
rou,dtp3,1993,91.0
rou,dtp3,1994,98.0
rou,dtp3,1995,98.0
rou,dtp3,1996,98.0
rou,dtp3,1997,97.0
rou,dtp3,1998,97.0
rou,dtp3,1999,97.0
rou,dtp3,2000,99.0
rou,dtp3,2001,99.0
rou,dtp3,2002,98.0
rou,dtp3,2003,97.0
rou,dtp3,2004,97.0
rou,dtp3,2005,97.0
rou,dtp3,2006,97.0
rou,dtp3,2007,96.0
rou,dtp3,2008,96.0
rou,dtp3,2009,95.0
rou,dtp3,2010,94.0
rou,dtp3,2011,89.0
rou,dtp3,2012,91.0
rou,dtp3,2013,92.0
rou,dtp3,2014,94.0
rou,dtp3,2015,89.0
rou,dtp3,2016,89.0
rou,dtp3,2017,82.0
rus,bcg,1992,86.0
rus,bcg,1993,87.0
rus,bcg,1994,92.0
rus,bcg,1995,92.0
rus,bcg,1996,93.0
rus,bcg,1997,94.0
rus,bcg,1998,95.0
rus,bcg,1999,96.0
rus,bcg,2000,96.0
rus,bcg,2001,96.0
rus,bcg,2002,97.0
rus,bcg,2003,97.0
rus,bcg,2004,96.0
rus,bcg,2005,97.0
rus,bcg,2006,97.0
rus,bcg,2007,97.0
rus,bcg,2008,96.0
rus,bcg,2009,96.0
rus,bcg,2010,96.0
rus,bcg,2011,95.0
rus,bcg,2012,96.0
rus,bcg,2013,96.0
rus,bcg,2014,96.0
rus,bcg,2015,96.0
rus,bcg,2016,96.0
rus,bcg,2017,95.0
rus,dtp1,1992,89.0
rus,dtp1,1993,92.0
rus,dtp1,1994,96.0
rus,dtp1,1995,92.0
rus,dtp1,1996,94.0
rus,dtp1,1997,96.0
rus,dtp1,1998,96.0
rus,dtp1,1999,97.0
rus,dtp1,2000,97.0
rus,dtp1,2001,97.0
rus,dtp1,2002,97.0
rus,dtp1,2003,97.0
rus,dtp1,2004,97.0
rus,dtp1,2005,99.0
rus,dtp1,2006,99.0
rus,dtp1,2007,99.0
rus,dtp1,2008,99.0
rus,dtp1,2009,99.0
rus,dtp1,2010,97.0
rus,dtp1,2011,97.0
rus,dtp1,2012,97.0
rus,dtp1,2013,97.0
rus,dtp1,2014,97.0
rus,dtp1,2015,97.0
rus,dtp1,2016,97.0
rus,dtp1,2017,97.0
rus,dtp3,1992,73.0
rus,dtp3,1993,79.0
rus,dtp3,1994,88.0
rus,dtp3,1995,78.0
rus,dtp3,1996,84.0
rus,dtp3,1997,88.0
rus,dtp3,1998,91.0
rus,dtp3,1999,95.0
rus,dtp3,2000,96.0
rus,dtp3,2001,96.0
rus,dtp3,2002,97.0
rus,dtp3,2003,96.0
rus,dtp3,2004,97.0
rus,dtp3,2005,98.0
rus,dtp3,2006,98.0
rus,dtp3,2007,98.0
rus,dtp3,2008,98.0
rus,dtp3,2009,98.0
rus,dtp3,2010,97.0
rus,dtp3,2011,97.0
rus,dtp3,2012,97.0
rus,dtp3,2013,97.0
rus,dtp3,2014,97.0
rus,dtp3,2015,97.0
rus,dtp3,2016,97.0
rus,dtp3,2017,97.0
rwa,bcg,1981,51.0
rwa,bcg,1982,50.0
rwa,bcg,1983,49.0
rwa,bcg,1984,66.0
rwa,bcg,1985,83.0
rwa,bcg,1986,92.0
rwa,bcg,1987,92.0
rwa,bcg,1988,91.0
rwa,bcg,1989,92.0
rwa,bcg,1990,92.0
rwa,bcg,1991,94.0
rwa,bcg,1992,94.0
rwa,bcg,1993,82.0
rwa,bcg,1994,32.0
rwa,bcg,1995,89.0
rwa,bcg,1996,93.0
rwa,bcg,1997,96.0
rwa,bcg,1998,95.0
rwa,bcg,1999,94.0
rwa,bcg,2000,81.0
rwa,bcg,2001,74.0
rwa,bcg,2002,81.0
rwa,bcg,2003,88.0
rwa,bcg,2004,86.0
rwa,bcg,2005,91.0
rwa,bcg,2006,98.0
rwa,bcg,2007,89.0
rwa,bcg,2008,93.0
rwa,bcg,2009,99.0
rwa,bcg,2010,99.0
rwa,bcg,2011,99.0
rwa,bcg,2012,99.0
rwa,bcg,2013,99.0
rwa,bcg,2014,99.0
rwa,bcg,2015,99.0
rwa,bcg,2016,99.0
rwa,bcg,2017,99.0
rwa,dtp1,1981,40.0
rwa,dtp1,1982,63.0
rwa,dtp1,1983,81.0
rwa,dtp1,1984,78.0
rwa,dtp1,1985,74.0
rwa,dtp1,1986,95.0
rwa,dtp1,1987,96.0
rwa,dtp1,1988,93.0
rwa,dtp1,1989,94.0
rwa,dtp1,1990,94.0
rwa,dtp1,1991,97.0
rwa,dtp1,1992,95.0
rwa,dtp1,1993,94.0
rwa,dtp1,1994,47.0
rwa,dtp1,1995,94.0
rwa,dtp1,1996,96.0
rwa,dtp1,1997,90.0
rwa,dtp1,1998,92.0
rwa,dtp1,1999,93.0
rwa,dtp1,2000,93.0
rwa,dtp1,2001,94.0
rwa,dtp1,2002,95.0
rwa,dtp1,2003,97.0
rwa,dtp1,2004,94.0
rwa,dtp1,2005,95.0
rwa,dtp1,2006,99.0
rwa,dtp1,2007,99.0
rwa,dtp1,2008,97.0
rwa,dtp1,2009,98.0
rwa,dtp1,2010,98.0
rwa,dtp1,2011,98.0
rwa,dtp1,2012,99.0
rwa,dtp1,2013,99.0
rwa,dtp1,2014,99.0
rwa,dtp1,2015,99.0
rwa,dtp1,2016,99.0
rwa,dtp1,2017,99.0
rwa,dtp3,1981,17.0
rwa,dtp3,1982,38.0
rwa,dtp3,1983,59.0
rwa,dtp3,1984,55.0
rwa,dtp3,1985,50.0
rwa,dtp3,1986,87.0
rwa,dtp3,1987,88.0
rwa,dtp3,1988,80.0
rwa,dtp3,1989,82.0
rwa,dtp3,1990,84.0
rwa,dtp3,1991,91.0
rwa,dtp3,1992,85.0
rwa,dtp3,1993,83.0
rwa,dtp3,1994,23.0
rwa,dtp3,1995,83.0
rwa,dtp3,1996,89.0
rwa,dtp3,1997,73.0
rwa,dtp3,1998,79.0
rwa,dtp3,1999,85.0
rwa,dtp3,2000,90.0
rwa,dtp3,2001,77.0
rwa,dtp3,2002,88.0
rwa,dtp3,2003,96.0
rwa,dtp3,2004,89.0
rwa,dtp3,2005,95.0
rwa,dtp3,2006,99.0
rwa,dtp3,2007,97.0
rwa,dtp3,2008,97.0
rwa,dtp3,2009,97.0
rwa,dtp3,2010,97.0
rwa,dtp3,2011,97.0
rwa,dtp3,2012,98.0
rwa,dtp3,2013,98.0
rwa,dtp3,2014,98.0
rwa,dtp3,2015,98.0
rwa,dtp3,2016,98.0
rwa,dtp3,2017,98.0
sau,bcg,1980,33.0
sau,bcg,1981,49.0
sau,bcg,1982,56.0
sau,bcg,1983,72.0
sau,bcg,1984,88.0
sau,bcg,1985,89.0
sau,bcg,1986,90.0
sau,bcg,1987,91.0
sau,bcg,1988,93.0
sau,bcg,1989,96.0
sau,bcg,1990,90.0
sau,bcg,1991,85.0
sau,bcg,1992,91.0
sau,bcg,1993,93.0
sau,bcg,1994,94.0
sau,bcg,1995,94.0
sau,bcg,1996,91.0
sau,bcg,1997,91.0
sau,bcg,1998,92.0
sau,bcg,1999,92.0
sau,bcg,2000,94.0
sau,bcg,2001,94.0
sau,bcg,2002,98.0
sau,bcg,2003,94.0
sau,bcg,2004,95.0
sau,bcg,2005,96.0
sau,bcg,2006,95.0
sau,bcg,2007,96.0
sau,bcg,2008,98.0
sau,bcg,2009,98.0
sau,bcg,2010,98.0
sau,bcg,2011,98.0
sau,bcg,2012,99.0
sau,bcg,2013,99.0
sau,bcg,2014,98.0
sau,bcg,2015,98.0
sau,bcg,2016,98.0
sau,bcg,2017,97.0
sau,dtp1,1980,66.0
sau,dtp1,1981,77.0
sau,dtp1,1982,83.0
sau,dtp1,1983,86.0
sau,dtp1,1984,91.0
sau,dtp1,1985,93.0
sau,dtp1,1986,95.0
sau,dtp1,1987,96.0
sau,dtp1,1988,96.0
sau,dtp1,1989,98.0
sau,dtp1,1990,97.0
sau,dtp1,1991,97.0
sau,dtp1,1992,97.0
sau,dtp1,1993,97.0
sau,dtp1,1994,98.0
sau,dtp1,1995,98.0
sau,dtp1,1996,97.0
sau,dtp1,1997,94.0
sau,dtp1,1998,95.0
sau,dtp1,1999,94.0
sau,dtp1,2000,95.0
sau,dtp1,2001,99.0
sau,dtp1,2002,97.0
sau,dtp1,2003,96.0
sau,dtp1,2004,96.0
sau,dtp1,2005,97.0
sau,dtp1,2006,97.0
sau,dtp1,2007,97.0
sau,dtp1,2008,98.0
sau,dtp1,2009,98.0
sau,dtp1,2010,98.0
sau,dtp1,2011,99.0
sau,dtp1,2012,98.0
sau,dtp1,2013,98.0
sau,dtp1,2014,99.0
sau,dtp1,2015,98.0
sau,dtp1,2016,98.0
sau,dtp1,2017,99.0
sau,dtp3,1980,41.0
sau,dtp3,1981,53.0
sau,dtp3,1982,62.0
sau,dtp3,1983,67.0
sau,dtp3,1984,76.0
sau,dtp3,1985,81.0
sau,dtp3,1986,86.0
sau,dtp3,1987,89.0
sau,dtp3,1988,89.0
sau,dtp3,1989,96.0
sau,dtp3,1990,92.0
sau,dtp3,1991,91.0
sau,dtp3,1992,91.0
sau,dtp3,1993,94.0
sau,dtp3,1994,95.0
sau,dtp3,1995,96.0
sau,dtp3,1996,93.0
sau,dtp3,1997,92.0
sau,dtp3,1998,94.0
sau,dtp3,1999,93.0
sau,dtp3,2000,95.0
sau,dtp3,2001,97.0
sau,dtp3,2002,95.0
sau,dtp3,2003,95.0
sau,dtp3,2004,96.0
sau,dtp3,2005,96.0
sau,dtp3,2006,96.0
sau,dtp3,2007,96.0
sau,dtp3,2008,98.0
sau,dtp3,2009,98.0
sau,dtp3,2010,98.0
sau,dtp3,2011,98.0
sau,dtp3,2012,98.0
sau,dtp3,2013,98.0
sau,dtp3,2014,98.0
sau,dtp3,2015,98.0
sau,dtp3,2016,98.0
sau,dtp3,2017,98.0
sdn,bcg,1980,2.0
sdn,bcg,1981,3.0
sdn,bcg,1982,3.0
sdn,bcg,1983,5.0
sdn,bcg,1984,8.0
sdn,bcg,1985,12.0
sdn,bcg,1986,22.0
sdn,bcg,1987,43.0
sdn,bcg,1988,54.0
sdn,bcg,1989,75.0
sdn,bcg,1990,77.0
sdn,bcg,1991,78.0
sdn,bcg,1992,68.0
sdn,bcg,1993,66.0
sdn,bcg,1994,60.0
sdn,bcg,1995,63.0
sdn,bcg,1996,71.0
sdn,bcg,1997,70.0
sdn,bcg,1998,61.0
sdn,bcg,1999,66.0
sdn,bcg,2000,56.0
sdn,bcg,2001,67.0
sdn,bcg,2002,65.0
sdn,bcg,2003,69.0
sdn,bcg,2004,66.0
sdn,bcg,2005,72.0
sdn,bcg,2006,77.0
sdn,bcg,2007,83.0
sdn,bcg,2008,88.0
sdn,bcg,2009,82.0
sdn,bcg,2010,90.0
sdn,bcg,2011,92.0
sdn,bcg,2012,92.0
sdn,bcg,2013,93.0
sdn,bcg,2014,95.0
sdn,bcg,2015,88.0
sdn,bcg,2016,96.0
sdn,bcg,2017,97.0
sdn,dtp1,1980,18.0
sdn,dtp1,1981,18.0
sdn,dtp1,1982,20.0
sdn,dtp1,1983,21.0
sdn,dtp1,1984,22.0
sdn,dtp1,1985,28.0
sdn,dtp1,1986,36.0
sdn,dtp1,1987,52.0
sdn,dtp1,1988,65.0
sdn,dtp1,1989,82.0
sdn,dtp1,1990,83.0
sdn,dtp1,1991,83.0
sdn,dtp1,1992,77.0
sdn,dtp1,1993,75.0
sdn,dtp1,1994,71.0
sdn,dtp1,1995,72.0
sdn,dtp1,1996,79.0
sdn,dtp1,1997,78.0
sdn,dtp1,1998,71.0
sdn,dtp1,1999,66.0
sdn,dtp1,2000,75.0
sdn,dtp1,2001,79.0
sdn,dtp1,2002,75.0
sdn,dtp1,2003,83.0
sdn,dtp1,2004,82.0
sdn,dtp1,2005,88.0
sdn,dtp1,2006,91.0
sdn,dtp1,2007,95.0
sdn,dtp1,2008,96.0
sdn,dtp1,2009,92.0
sdn,dtp1,2010,99.0
sdn,dtp1,2011,97.0
sdn,dtp1,2012,97.0
sdn,dtp1,2013,97.0
sdn,dtp1,2014,98.0
sdn,dtp1,2015,97.0
sdn,dtp1,2016,97.0
sdn,dtp1,2017,98.0
sdn,dtp3,1980,1.0
sdn,dtp3,1981,1.0
sdn,dtp3,1982,2.0
sdn,dtp3,1983,3.0
sdn,dtp3,1984,4.0
sdn,dtp3,1985,8.0
sdn,dtp3,1986,14.0
sdn,dtp3,1987,27.0
sdn,dtp3,1988,40.0
sdn,dtp3,1989,60.0
sdn,dtp3,1990,62.0
sdn,dtp3,1991,62.0
sdn,dtp3,1992,53.0
sdn,dtp3,1993,51.0
sdn,dtp3,1994,46.0
sdn,dtp3,1995,48.0
sdn,dtp3,1996,56.0
sdn,dtp3,1997,55.0
sdn,dtp3,1998,46.0
sdn,dtp3,1999,55.0
sdn,dtp3,2000,62.0
sdn,dtp3,2001,66.0
sdn,dtp3,2002,60.0
sdn,dtp3,2003,69.0
sdn,dtp3,2004,74.0
sdn,dtp3,2005,78.0
sdn,dtp3,2006,78.0
sdn,dtp3,2007,84.0
sdn,dtp3,2008,86.0
sdn,dtp3,2009,81.0
sdn,dtp3,2010,90.0
sdn,dtp3,2011,93.0
sdn,dtp3,2012,92.0
sdn,dtp3,2013,93.0
sdn,dtp3,2014,94.0
sdn,dtp3,2015,93.0
sdn,dtp3,2016,93.0
sdn,dtp3,2017,95.0
sen,bcg,1986,92.0
sen,bcg,1987,92.0
sen,bcg,1988,91.0
sen,bcg,1989,90.0
sen,bcg,1990,90.0
sen,bcg,1991,80.0
sen,bcg,1992,80.0
sen,bcg,1993,80.0
sen,bcg,1994,80.0
sen,bcg,1995,91.0
sen,bcg,1996,81.0
sen,bcg,1997,81.0
sen,bcg,1998,81.0
sen,bcg,1999,90.0
sen,bcg,2000,89.0
sen,bcg,2001,89.0
sen,bcg,2002,70.0
sen,bcg,2003,77.0
sen,bcg,2004,95.0
sen,bcg,2005,92.0
sen,bcg,2006,94.0
sen,bcg,2007,96.0
sen,bcg,2008,98.0
sen,bcg,2009,97.0
sen,bcg,2010,97.0
sen,bcg,2011,97.0
sen,bcg,2012,97.0
sen,bcg,2013,97.0
sen,bcg,2014,95.0
sen,bcg,2015,95.0
sen,bcg,2016,97.0
sen,bcg,2017,99.0
sen,dtp1,1986,77.0
sen,dtp1,1987,80.0
sen,dtp1,1988,81.0
sen,dtp1,1989,72.0
sen,dtp1,1990,75.0
sen,dtp1,1991,75.0
sen,dtp1,1992,77.0
sen,dtp1,1993,80.0
sen,dtp1,1994,80.0
sen,dtp1,1995,93.0
sen,dtp1,1996,88.0
sen,dtp1,1997,81.0
sen,dtp1,1998,79.0
sen,dtp1,1999,78.0
sen,dtp1,2000,79.0
sen,dtp1,2001,79.0
sen,dtp1,2002,70.0
sen,dtp1,2003,81.0
sen,dtp1,2004,95.0
sen,dtp1,2005,97.0
sen,dtp1,2006,99.0
sen,dtp1,2007,97.0
sen,dtp1,2008,94.0
sen,dtp1,2009,94.0
sen,dtp1,2010,96.0
sen,dtp1,2011,97.0
sen,dtp1,2012,96.0
sen,dtp1,2013,96.0
sen,dtp1,2014,94.0
sen,dtp1,2015,94.0
sen,dtp1,2016,96.0
sen,dtp1,2017,97.0
sen,dtp3,1986,54.0
sen,dtp3,1987,57.0
sen,dtp3,1988,59.0
sen,dtp3,1989,47.0
sen,dtp3,1990,51.0
sen,dtp3,1991,51.0
sen,dtp3,1992,59.0
sen,dtp3,1993,58.0
sen,dtp3,1994,57.0
sen,dtp3,1995,80.0
sen,dtp3,1996,70.0
sen,dtp3,1997,59.0
sen,dtp3,1998,59.0
sen,dtp3,1999,60.0
sen,dtp3,2000,52.0
sen,dtp3,2001,52.0
sen,dtp3,2002,60.0
sen,dtp3,2003,73.0
sen,dtp3,2004,87.0
sen,dtp3,2005,84.0
sen,dtp3,2006,89.0
sen,dtp3,2007,94.0
sen,dtp3,2008,88.0
sen,dtp3,2009,86.0
sen,dtp3,2010,89.0
sen,dtp3,2011,92.0
sen,dtp3,2012,91.0
sen,dtp3,2013,92.0
sen,dtp3,2014,89.0
sen,dtp3,2015,89.0
sen,dtp3,2016,93.0
sen,dtp3,2017,93.0
sgp,bcg,1980,85.0
sgp,bcg,1981,83.0
sgp,bcg,1982,87.0
sgp,bcg,1983,83.0
sgp,bcg,1984,93.0
sgp,bcg,1985,93.0
sgp,bcg,1986,99.0
sgp,bcg,1987,98.0
sgp,bcg,1988,99.0
sgp,bcg,1989,99.0
sgp,bcg,1990,99.0
sgp,bcg,1991,99.0
sgp,bcg,1992,99.0
sgp,bcg,1993,98.0
sgp,bcg,1994,97.0
sgp,bcg,1995,98.0
sgp,bcg,1996,98.0
sgp,bcg,1997,98.0
sgp,bcg,1998,98.0
sgp,bcg,1999,99.0
sgp,bcg,2000,99.0
sgp,bcg,2001,98.0
sgp,bcg,2002,98.0
sgp,bcg,2003,99.0
sgp,bcg,2004,99.0
sgp,bcg,2005,98.0
sgp,bcg,2006,98.0
sgp,bcg,2007,99.0
sgp,bcg,2008,99.0
sgp,bcg,2009,99.0
sgp,bcg,2010,99.0
sgp,bcg,2011,99.0
sgp,bcg,2012,99.0
sgp,bcg,2013,99.0
sgp,bcg,2014,99.0
sgp,bcg,2015,99.0
sgp,bcg,2016,99.0
sgp,bcg,2017,99.0
sgp,dtp1,1980,94.0
sgp,dtp1,1981,95.0
sgp,dtp1,1982,94.0
sgp,dtp1,1983,94.0
sgp,dtp1,1984,91.0
sgp,dtp1,1985,92.0
sgp,dtp1,1986,97.0
sgp,dtp1,1987,98.0
sgp,dtp1,1988,96.0
sgp,dtp1,1989,96.0
sgp,dtp1,1990,95.0
sgp,dtp1,1991,97.0
sgp,dtp1,1992,96.0
sgp,dtp1,1993,97.0
sgp,dtp1,1994,95.0
sgp,dtp1,1995,98.0
sgp,dtp1,1996,94.0
sgp,dtp1,1997,98.0
sgp,dtp1,1998,98.0
sgp,dtp1,1999,98.0
sgp,dtp1,2000,98.0
sgp,dtp1,2001,98.0
sgp,dtp1,2002,98.0
sgp,dtp1,2003,96.0
sgp,dtp1,2004,96.0
sgp,dtp1,2005,96.0
sgp,dtp1,2006,96.0
sgp,dtp1,2007,98.0
sgp,dtp1,2008,98.0
sgp,dtp1,2009,98.0
sgp,dtp1,2010,98.0
sgp,dtp1,2011,97.0
sgp,dtp1,2012,98.0
sgp,dtp1,2013,98.0
sgp,dtp1,2014,98.0
sgp,dtp1,2015,98.0
sgp,dtp1,2016,98.0
sgp,dtp1,2017,98.0
sgp,dtp3,1980,84.0
sgp,dtp3,1981,87.0
sgp,dtp3,1982,83.0
sgp,dtp3,1983,84.0
sgp,dtp3,1984,77.0
sgp,dtp3,1985,78.0
sgp,dtp3,1986,91.0
sgp,dtp3,1987,96.0
sgp,dtp3,1988,90.0
sgp,dtp3,1989,90.0
sgp,dtp3,1990,85.0
sgp,dtp3,1991,91.0
sgp,dtp3,1992,89.0
sgp,dtp3,1993,92.0
sgp,dtp3,1994,95.0
sgp,dtp3,1995,98.0
sgp,dtp3,1996,97.0
sgp,dtp3,1997,98.0
sgp,dtp3,1998,97.0
sgp,dtp3,1999,97.0
sgp,dtp3,2000,98.0
sgp,dtp3,2001,96.0
sgp,dtp3,2002,94.0
sgp,dtp3,2003,96.0
sgp,dtp3,2004,95.0
sgp,dtp3,2005,96.0
sgp,dtp3,2006,95.0
sgp,dtp3,2007,97.0
sgp,dtp3,2008,97.0
sgp,dtp3,2009,97.0
sgp,dtp3,2010,96.0
sgp,dtp3,2011,96.0
sgp,dtp3,2012,97.0
sgp,dtp3,2013,97.0
sgp,dtp3,2014,96.0
sgp,dtp3,2015,96.0
sgp,dtp3,2016,97.0
sgp,dtp3,2017,96.0
slb,bcg,1980,65.0
slb,bcg,1981,43.0
slb,bcg,1982,36.0
slb,bcg,1983,39.0
slb,bcg,1984,61.0
slb,bcg,1985,50.0
slb,bcg,1986,47.0
slb,bcg,1987,66.0
slb,bcg,1988,79.0
slb,bcg,1989,82.0
slb,bcg,1990,87.0
slb,bcg,1991,83.0
slb,bcg,1992,75.0
slb,bcg,1993,66.0
slb,bcg,1994,76.0
slb,bcg,1995,77.0
slb,bcg,1996,96.0
slb,bcg,1997,73.0
slb,bcg,1998,74.0
slb,bcg,1999,99.0
slb,bcg,2000,99.0
slb,bcg,2001,94.0
slb,bcg,2002,87.0
slb,bcg,2003,93.0
slb,bcg,2004,99.0
slb,bcg,2005,96.0
slb,bcg,2006,99.0
slb,bcg,2007,98.0
slb,bcg,2008,92.0
slb,bcg,2009,92.0
slb,bcg,2010,91.0
slb,bcg,2011,94.0
slb,bcg,2012,85.0
slb,bcg,2013,82.0
slb,bcg,2014,81.0
slb,bcg,2015,79.0
slb,bcg,2016,80.0
slb,bcg,2017,78.0
slb,dtp1,1980,71.0
slb,dtp1,1981,60.0
